Handedness,Player ID,Player Name,Date,Pitch ID,Pitch Type,Is Strike,Strike Zone Side,Strike Zone Height,Velocity,Total Spin,True Spin (release),Spin Efficiency (release),Spin Direction,Spin Confidence,Release Extension (ft),VB (trajectory),HB (trajectory),VB (spin),HB (spin),Horizontal Angle,Release Angle,Release Height,Release Side,Gyro Degree (deg),Unique ID,Height,Weight
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:43:22 PM,1696718602,Fastball,YES,-8.35,23.05,79.81,2097.6,1696.1,80.9,10:24,0.7,-,11.66,-10.27,11.7,-12.3,3.34,-1.56,4.34,-2.11,-36.04,1032528@1696718602,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:43:32 PM,1696718612,Fastball,NO,-17.97,27.19,80.24,2010.3,1605.7,79.9,10:14,0.9,-,10.12,-11.49,10.1,-12.8,2.3,-0.61,4.61,-2.47,-36.99,1032528@1696718612,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:44:07 PM,1696718647,Fastball,NO,-26.01,55.74,80.61,2151.2,1611.5,74.9,10:34,0.8,-,11.72,-11.27,11.7,-10.5,1.92,1.08,4.84,-2.58,-41.49,1032528@1696718647,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:44:18 PM,1696718658,-,NO,-,-,80.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718658,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:44:29 PM,1696718669,-,NO,-,-,81.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718669,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:44:42 PM,1696718682,Fastball,NO,-16.17,38.12,81.73,2233.4,1581.6,70.8,10:32,0.8,-,11,-9.94,11,-10.2,2.59,-0.08,4.59,-2.61,-44.91,1032528@1696718682,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:44:54 PM,1696718694,Fastball,NO,-12.14,17.73,82.43,2109.9,1630.8,77.3,10:12,0.9,-,9.72,-11.95,9.7,-12.6,3.27,-1.01,4.35,-2.63,-39.38,1032528@1696718694,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:45:29 PM,1696718729,Fastball,NO,14.94,18.21,73.87,1212.1,966.2,79.7,9:46,0.6,-,5.71,-8.12,5.7,-12.1,5.44,-1.17,4.22,-1.7,-37.14,1032528@1696718729,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:45:38 PM,1696718738,-,YES,-,-,82.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718738,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:45:50 PM,1696718750,Slider,YES,-1.4,32.01,71.51,2674,1253.4,46.9,2:52,0.8,-,0.81,13.12,0.8,12.4,2.09,1.37,4.73,-2.82,-62.05,1032528@1696718750,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:46:21 PM,1696718781,Fastball,NO,-21.43,29.35,80.73,2423,2238,92.4,0:06,0.6,-,20.63,-13.24,20.6,1.2,2.48,-0.85,4.26,-2.41,22.53,1032528@1696718781,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:46:51 PM,1696718811,-,NO,-,-,76.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718811,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:47:02 PM,1696718822,Fastball,YES,-7.54,31.08,81.89,2194.3,1681.8,76.6,10:18,0.7,-,10.44,-11.07,10.4,-12.3,3.44,-1.22,4.37,-2.07,-39.97,1032528@1696718822,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:47:16 PM,1696718836,Fastball,NO,-15.46,22.68,76.32,1045.4,964.7,92.3,9:54,0.7,-,6.72,-12.94,6.7,-12.3,3.17,-0.83,4.54,-2.6,-22.66,1032528@1696718836,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:47:26 PM,1696718846,-,NO,-,-,72.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718846,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 10:48:01 PM,1696718881,-,YES,-,-,71.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696718881,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:00:05 PM,1696719605,ChangeUp,NO,0.07,16.45,72.99,1847.3,1273.4,68.9,10:34,0.8,-,10.61,-3.14,10.6,-9.3,3.45,-1.35,4.42,-2.35,-46.42,1032528@1696719605,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:00:22 PM,1696719622,Fastball,NO,16.51,20.07,76.35,1978.6,1474.6,74.5,9:56,0.8,-,7.48,-6.27,7.5,-13.4,5.58,-0.78,4.36,-2.31,-41.82,1032528@1696719622,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:00:31 PM,1696719631,-,NO,-,-,70.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1032528@1696719631,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:00:43 PM,1696719643,Fastball,NO,2.57,5.84,75.88,1866.1,1470.2,78.8,9:58,0.8,-,8.05,-10.08,8.1,-13.7,4.22,-1.42,4.1,-2,-38.02,1032528@1696719643,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:01:09 PM,1696719669,Fastball,NO,1.07,9.05,78.97,2048.2,1607.6,78.5,9:56,0.9,-,8.01,-10.94,8,-14.1,4.15,-1.23,4.24,-2.49,-38.29,1032528@1696719669,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:01:21 PM,1696719681,Fastball,NO,-10.14,29.71,75.09,1394.7,1348.3,96.7,9:28,0.6,-,4.51,-6.31,4.5,-16.8,2.78,-0.88,4.31,-2.23,-14.83,1032528@1696719681,70,190
L,1032528,Ethan Salscheider,Sat Oct 07 2023 11:02:33 PM,1696719753,Fastball,YES,-6.95,20.69,74.99,1824.6,1805.6,99,10:46,0.9,-,16.66,-10.89,16.7,-12.1,3.45,-1.13,5.68,-2.74,8.28,1032528@1696719753,70,190
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:19:07 PM,1696202347,Slider,NO,9,46.29,72.39,2159,908.7,42.1,1:40,0.7,-,7.55,2.41,7.5,8.1,1.96,1.21,5.74,-0.85,-65.11,1122896@1696202347,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:19:23 PM,1696202363,Fastball,YES,-0.05,30.1,86.09,2155.6,2139.4,99.2,10:48,0.9,-,16.8,-16.98,16.8,-12.1,3.19,-1.23,5.32,-1.46,-7.03,1122896@1696202363,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:19:32 PM,1696202372,ChangeUp,NO,-17.09,19.08,78.07,1436.9,1384,96.3,10:38,0.8,-,13.31,-21.08,13.3,-11.1,2.32,-0.57,5.19,-1.95,-15.61,1122896@1696202372,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:19:50 PM,1696202390,Fastball,NO,16.79,34.16,84.11,2086.8,2079.3,99.6,10:48,0.9,-,16.96,-13.85,17,-12.1,4.7,-1.2,5.25,-1.67,-4.88,1122896@1696202390,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:20:38 PM,1696202438,ChangeUp,YES,-6.16,35.17,76.93,1318.1,1244.5,94.4,10:42,0.9,-,12.78,-8.74,12.8,-9.9,1.87,-0.05,5.14,-1.38,-19.23,1122896@1696202438,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:21:12 PM,1696202472,Fastball,NO,-6.3,17.88,85.93,2068.4,2039.9,98.6,10:46,0.8,-,16.27,-20.65,16.3,-12.1,3.16,-2.35,5.19,-1.67,-9.52,1122896@1696202472,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:21:31 PM,1696202491,Slider,NO,-19.26,53.35,71.53,2075.3,809.1,39,4:34,0.8,-,-6.08,8.71,-6.1,7,-0.71,2.87,5.34,-1.73,-67.05,1122896@1696202491,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:21:52 PM,1696202512,ChangeUp,NO,-10.47,35.67,77.84,1475.1,1451.1,98.4,10:48,0.9,-,14.66,-8.97,14.7,-10.4,1.64,-0.47,5.01,-1.5,-10.35,1122896@1696202512,72,185
L,1122896,Matthew O'Brien,Sun Oct 01 2023 11:22:15 PM,1696202535,Fastball,YES,4.92,34.27,86.43,2028.7,2007.1,98.9,10:50,0.9,2.0808067321777344,16.94,-13.61,16.9,-11.7,3.47,-1.48,5.25,-1.62,-8.36,1122896@1696202535,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:39:52 AM,1696642792,ChangeUp,NO,11.4,15.13,70.28,2205.6,1179.1,53.5,1:02,0.7,-,11.83,6.87,11.8,7.2,2,-0.39,5.25,-1.18,-57.68,1122896@1696642792,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:40:04 AM,1696642804,Slider,NO,14.9,0.17,70.96,2249.3,872.5,38.8,1:40,0.6,-,8.06,4.52,8.1,7.7,2.62,-2.55,4.92,-1.08,-67.18,1122896@1696642804,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:40:15 AM,1696642815,TwoSeamFastball,NO,-3.65,45.94,85.31,2089.5,2068.7,99,10:46,1,2.1138572692871094,16.8,-12.65,16.8,-12.2,2.29,0.33,5.17,-1.34,-8.08,1122896@1696642815,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:42:02 AM,1696642922,ChangeUp,YES,-1.81,32.9,75.32,1360.7,1303.7,95.8,10:10,1,2.1419239044189453,10.03,-13.74,10,-14,3.25,0.84,5.09,-1.96,-16.64,1122896@1696642922,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:42:28 AM,1696642948,TwoSeamFastball,YES,5.95,40.97,88.15,2164.5,2099.8,97,10:42,0.9,2.0752620697021484,16.1,-13.41,16.1,-12.6,3.67,-0.89,5.31,-1.73,-14.04,1122896@1696642948,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:43:03 AM,1696642983,TwoSeamFastball,YES,5.51,22.36,86.99,2092,2025.9,96.8,10:40,0.9,1.9875602722167969,16.02,-18.02,16,-12.9,4.16,-1.83,5.12,-1.85,-14.44,1122896@1696642983,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:43:24 AM,1696643004,CurveBall,NO,-0.87,3.41,71.82,2170.9,862.4,39.7,4:24,0.7,-,-5.78,6.07,-5.8,7.8,1.05,-1.78,4.94,-1.4,-66.59,1122896@1696643004,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:44:00 AM,1696643040,ChangeUp,NO,-26.21,24.48,78.32,1474.8,1409.6,95.6,10:36,0.9,2.139160156,13.14,-7.78,13.1,-11.5,0.17,-0.54,5.02,-1.69,-17.1,1122896@1696643040,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:44:12 AM,1696643052,TwoSeamFastball,NO,10.1,31.37,86.27,2160.5,2055.5,95.1,10:46,0.8,-,16.01,-4.05,16,-11.6,2.76,-1.64,5.04,-1.13,-17.93,1122896@1696643052,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:44:46 AM,1696643086,CurveBall,NO,19.6,31.21,74.05,2303.2,854.3,37.1,4:22,0.8,-,-5.52,8.72,-5.5,7.5,2.49,0.65,5.2,-1.13,-68.23,1122896@1696643086,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:44:59 AM,1696643099,CurveBall,NO,15.61,18.28,70.89,2177.1,917.9,42.2,4:26,0.7,-,-6.49,9.84,-6.5,8.2,2.03,-0.84,5.16,-1.03,-65.07,1122896@1696643099,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:45:12 AM,1696643112,CurveBall,NO,12.76,-4.81,71.49,2223.2,1191.4,53.6,4:40,0.8,-,-9.44,14.14,-9.4,8.8,1.44,-1.08,5.01,-1.38,-57.6,1122896@1696643112,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:45:25 AM,1696643125,TwoSeamFastball,NO,1.46,16.93,84.79,2094.5,1985.1,94.8,10:52,0.8,-,16.41,-9.1,16.4,-10.8,2.34,-2.86,4.65,-0.82,-18.6,1122896@1696643125,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:45:52 AM,1696643152,TwoSeamFastball,NO,13.23,29.14,86.59,2066.4,2042.3,98.8,10:54,0.8,1.925924301147461,17.78,-3.15,17.8,-11.3,2.8,-1.22,5.13,-1.21,-8.76,1122896@1696643152,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:46:17 AM,1696643177,CurveBall,YES,-3.37,33.81,69.93,2129,1346.5,63.2,3:54,0.8,-,-6.25,6.89,-6.3,13.6,0.38,2.22,5.22,-1.16,-50.77,1122896@1696643177,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:46:57 AM,1696643217,ChangeUp,YES,-9.84,19.43,80.61,2096,1746.7,83.3,10:14,0.7,-,10.79,-1.77,10.8,-13.6,2.13,-2.08,4.66,-2.32,-33.56,1122896@1696643217,72,185
L,1122896,Matthew O'Brien,Sat Oct 07 2023 1:47:04 AM,1696643224,ChangeUp,YES,5.84,32.1,80.57,2029.9,1781.7,87.8,10:14,0.8,-,11.07,-7.89,11.1,-14.4,3.96,-1.18,4.84,-2.01,-28.63,1122896@1696643224,72,185
R,1122893,Braden Lowe,Mon Oct 02 2023 2:30:41 AM,1696213841,Fastball,NO,8.48,49.59,75.91,1674,1649.6,98.5,3:38,1,1.744009017944336,-6.71,19.32,-6.7,19.4,-4.75,6.75,2.25,3.51,9.79,1122893@1696213841,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:31:18 AM,1696213878,Fastball,YES,4.71,36.34,74.37,1613.7,1586.3,98.3,4:02,0.9,1.7359790802001953,-10.49,19.17,-10.5,17.4,-4.76,6.23,1.92,3.23,10.58,1122893@1696213878,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:32:38 AM,1696213958,Slider,NO,5.39,15.94,68.9,1879.6,422.2,22.5,3:18,0.9,2.064373016357422,-0.83,1.82,-0.8,3.6,-3.63,4.63,2.21,3.61,77.02,1122893@1696213958,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:33:22 AM,1696214002,ChangeUp,YES,4.79,19.36,64.5,1492.3,1302.6,87.3,4:32,1,1.8539466857910156,-12.99,13.6,-13,13.7,-4.59,6.66,2.06,3.51,-29.2,1122893@1696214002,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:34:01 AM,1696214041,Fastball,YES,-4.02,38.08,75.82,1676,1672.1,99.8,4:02,1,1.8471317291259766,-10.49,18.66,-10.5,17.8,-5.75,6.48,2.02,3.43,3.89,1122893@1696214041,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:34:36 AM,1696214076,Fastball,NO,-18.73,35.93,75.97,1668.9,1664.9,99.8,3:52,0.8,1.9263362884521484,-8.84,19.25,-8.8,18.6,-7.26,6.68,2.21,3.51,3.96,1122893@1696214076,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:34:51 AM,1696214091,Fastball,YES,-5.68,29.7,74.39,1676.1,1648,98.3,3:38,0.9,1.9902801513671875,-6.46,20.04,-6.5,19,-6.11,6.01,2.13,3.45,10.51,1122893@1696214091,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:35:07 AM,1696214107,Slider,NO,-26.24,40.48,70.56,1918.3,165.1,8.6,2:02,0.9,-,0.94,3.23,0.9,0.4,-6.67,5.74,2.55,3.62,85.06,1122893@1696214107,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:35:22 AM,1696214122,Fastball,YES,-2.09,20.55,75.42,1659.9,1616.6,97.4,3:56,0.9,1.9496269226074219,-9.2,20.57,-9.2,17.4,-5.87,5.39,1.96,3.5,13.11,1122893@1696214122,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:36:00 AM,1696214160,Slider,YES,2.1,32.71,73.08,2007.9,177.2,8.8,1:04,0.9,1.882577896118164,1.74,-2.59,1.7,-0.1,-3.58,4.8,2.34,3.71,84.94,1122893@1696214160,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:36:18 AM,1696214178,Fastball,YES,-4.67,29.48,77.42,1726,1721.6,99.7,4:02,0.9,1.8612136840820312,-10.52,17.01,-10.5,17.8,-5.55,6,1.94,3.32,4.11,1122893@1696214178,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:36:33 AM,1696214193,ChangeUp,NO,-10.74,13.77,64.68,1441.2,1283.3,89,4:28,0.9,2.116180419921875,-12.25,14.21,-12.3,13.6,-6.2,6.21,2.12,3.56,-27.07,1122893@1696214193,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:36:46 AM,1696214206,Fastball,YES,-3.8,41.44,78.63,1794.1,1794,100,4:00,1,1.8474407196044922,-10.26,18.59,-10.3,18.5,-5.93,6.49,2.04,3.62,-0.67,1122893@1696214206,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:37:20 AM,1696214240,-,NO,-,-,71.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1122893@1696214240,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:37:41 AM,1696214261,Fastball,YES,9.91,36.54,77.29,1665.4,1632.3,98,3:52,0.9,1.9693069458007812,-8.72,19.28,-8.7,17.6,-4.74,5.95,2.09,3.56,11.44,1122893@1696214261,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:38:29 AM,1696214309,Fastball,NO,-19.98,18.8,78.24,1735.9,1702.8,98.1,3:54,0.8,2.090850830078125,-8.85,14.64,-8.8,17.6,-7.17,4.68,2.27,3.66,11.22,1122893@1696214309,73,195
R,1122893,Braden Lowe,Mon Oct 02 2023 2:39:04 AM,1696214344,Fastball,YES,-3.69,25.88,73.03,1622.2,1585,97.7,3:52,0.9,1.9945659637451172,-8.8,21.91,-8.8,17.7,-5.9,5.77,1.98,3.27,12.3,1122893@1696214344,73,195
R,1122929,Dylan Montague,Mon Oct 02 2023 1:54:58 AM,1696211698,Slider,YES,-5.45,25.88,66.5,2054,379.2,18.5,8:26,0.6,-,-1,-0.55,-1,-5.4,-1.97,-0.02,5.16,0.97,79.36,1122929@1696211698,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:55:11 AM,1696211711,ChangeUp,NO,20.5,22.88,67.03,1486.2,1277.4,86,2:58,0.8,-,0.53,15.48,0.5,17.4,-1.32,0.68,4.84,1.58,-30.74,1122929@1696211711,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:55:26 AM,1696211726,Fastball,NO,-10.84,31.84,79.93,1932.2,1856.3,96.1,1:28,0.9,-,14.01,13.1,14,13.7,-3.4,-0.63,5.21,0.9,16.12,1122929@1696211726,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:55:36 AM,1696211736,ChangeUp,NO,0.18,45.83,75.82,2027.8,1888,93.1,1:26,0.9,-,14.39,10.55,14.4,13.4,-2.27,1.59,5.23,1.02,21.4,1122929@1696211736,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:56:18 AM,1696211778,Fastball,NO,-18.82,41.52,79.46,1983.5,1585.4,79.9,1:18,0.8,-,12.77,6.12,12.8,10.3,-3.28,-0.55,5.19,0.34,36.94,1122929@1696211778,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:56:36 AM,1696211796,Fastball,YES,-8.67,32.41,79.93,2053.6,1899.5,92.5,1:20,0.7,-,14.95,12.49,15,12.3,-3.07,-1.89,5.05,0.52,22.34,1122929@1696211796,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:57:42 AM,1696211862,Slider,NO,-12.06,15.01,69.83,2180.4,371.2,17,8:40,0.9,-,-0.44,-6.13,-0.4,-5.1,-1.66,0.41,4.99,0.95,80.2,1122929@1696211862,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:58:03 AM,1696211883,Fastball,NO,-14.38,46.84,81.55,2053.2,1891.9,92.1,1:20,0.8,1.6075115203857422,15.68,9.78,15.7,13.2,-3.36,0.25,5.25,1.14,22.86,1122929@1696211883,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:58:55 AM,1696211935,Slider,NO,-23.55,14.92,70.02,2015.9,140.9,7,8:44,0.7,-,-0.09,-6.64,-0.1,-2.8,-2.65,-0.87,4.96,0.71,85.99,1122929@1696211935,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:59:35 AM,1696211975,Fastball,NO,-17.24,34.15,81.88,1959.4,1879.2,95.9,1:22,0.8,-,14.68,8.23,14.7,12.8,-3.22,-1.72,5.15,0.42,16.44,1122929@1696211975,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 1:59:54 AM,1696211994,Fastball,YES,-8.7,23.97,81.16,1978.7,1892.2,95.6,1:20,0.7,-,14.99,5.96,15,12.6,-2.32,-2.34,4.82,0.49,17,1122929@1696211994,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:00:12 AM,1696212012,Slider,YES,-6.74,40.39,69.97,2113.3,126.9,6,7:24,0.8,-,-0.9,-0.94,-0.9,-2.2,-1.93,2.08,5.05,1.1,86.56,1122929@1696212012,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:01:10 AM,1696212070,Fastball,NO,6.32,11.48,79.49,2023.3,1921.3,95,1:24,0.7,-,14.74,5.37,14.7,13.3,-0.98,-3.68,4.46,0.76,18.27,1122929@1696212070,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:01:41 AM,1696212101,Fastball,NO,-0.73,16.37,80.88,1823,1747.3,95.8,1:50,0.8,-,10.64,7.05,10.6,15.5,-1.78,-2.01,4.98,0.89,16.57,1122929@1696212101,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:01:57 AM,1696212117,Fastball,YES,-1.03,40.21,81,1948.1,1681.4,86.3,1:36,0.8,-,11.47,6.36,11.5,12.8,-1.81,-0.49,4.99,0.76,30.33,1122929@1696212117,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:02:16 AM,1696212136,Fastball,NO,18.79,15.35,82.85,1992.1,1908.9,95.8,1:44,0.7,-,11.84,1.16,11.8,15.3,0.45,-1.2,4.63,1.14,16.62,1122929@1696212136,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:02:29 AM,1696212149,Fastball,NO,-21.85,27.02,81.8,1968.5,1574.9,80,1:44,0.7,-,9.72,1,9.7,12.6,-3.12,-1.29,5,0.83,36.87,1122929@1696212149,77,175
R,1122929,Dylan Montague,Mon Oct 02 2023 2:03:10 AM,1696212190,Fastball,YES,3.51,22.24,78.74,1849.6,1840.3,99.5,1:36,0.7,-,13.4,7.32,13.4,15,-1.42,-2.46,4.59,0.68,5.74,1122929@1696212190,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:57:17 PM,1696723037,Fastball,NO,10.55,37.6,77.54,1962.8,1691.3,86.2,1:44,0.9,-,11.01,15.39,11,13.7,-1.78,1.24,5.01,1.2,30.49,1122929@1696723037,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:57:29 PM,1696723049,Fastball,NO,13.38,35.55,80.2,1868.2,1723.6,92.3,1:40,1,-,11.73,13.51,11.7,14.1,-0.97,0.02,5.23,0.86,22.7,1122929@1696723049,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:57:41 PM,1696723061,Fastball,YES,-7.06,36.03,80.46,2050.3,1724,84.1,1:12,0.9,-,14.14,12.18,14.1,10.1,-2.87,0.48,5.24,0.97,32.77,1122929@1696723061,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:57:52 PM,1696723072,Slider,NO,-11.05,11.51,67.18,2001.9,88.4,4.4,8:32,0.9,-,-0.13,-5.62,-0.1,-2.3,-2.05,0.37,4.97,1.2,87.47,1122929@1696723072,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:58:06 PM,1696723086,ChangeUp,YES,7.5,29.92,71.71,1465,1266.7,86.5,2:16,0.9,-,6.24,14.19,6.2,15.6,-2.19,0.79,4.97,1.41,-30.16,1122929@1696723086,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:58:23 PM,1696723103,Fastball,NO,13.52,40.39,79.74,2012.5,1553.4,77.2,1:24,0.8,-,11.75,9.73,11.7,10.4,-1.1,1.99,4.88,1.3,39.48,1122929@1696723103,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:59:03 PM,1696723143,Fastball,NO,-14.91,26.53,83.27,2055.9,1679.9,81.7,1:06,1,-,14.01,9.59,14,8.9,-3.1,-1.17,5.28,0.76,35.2,1122929@1696723143,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:59:16 PM,1696723156,Fastball,NO,-3.78,17.67,82.96,1937.1,1784.5,92.1,1:26,1,2.068552017211914,13.91,14.18,13.9,12.8,-2.78,-1.77,5.18,1.04,22.89,1122929@1696723156,77,175
R,1122929,Dylan Montague,Sat Oct 07 2023 11:59:56 PM,1696723196,Fastball,YES,6.7,34.63,83.9,2018.8,1900,94.1,1:22,0.7,-,14.41,21.37,14.4,12.5,-2.28,0.33,5.22,0.83,19.75,1122929@1696723196,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:00:17 AM,1696723217,Slider,YES,-8.48,31.62,71.22,2147.9,329.3,15.3,8:26,0.8,-,-0.84,-11.18,-0.8,-4.5,-0.67,3.27,4.88,0.83,81.18,1122929@1696723217,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:00:36 AM,1696723236,Slider,NO,-22.49,8.52,71.28,2275,150.2,6.6,9:32,0.8,-,0.54,-8.27,0.5,-2.7,-2.34,0.34,5.07,0.9,86.21,1122929@1696723236,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:01:09 AM,1696723269,Fastball,NO,-15.83,-6.68,84.08,2142.5,1952.4,91.1,1:14,0.8,-,15.46,17.09,15.5,11.6,-3.94,-4.03,5.27,0.8,24.32,1122929@1696723269,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:01:26 AM,1696723286,Slider,NO,-19.33,18.54,73.22,2217.2,374.4,16.9,9:06,0.9,-,0.42,-5.19,0.4,-4.9,-2.19,1.15,5.03,0.76,80.28,1122929@1696723286,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:01:42 AM,1696723302,Fastball,YES,-5.21,24.06,84.26,2090.7,1949.6,93.3,1:24,0.9,-,14.29,12.26,14.3,12.8,-2.68,-1.15,5.03,0.95,21.17,1122929@1696723302,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:02:08 AM,1696723328,Slider,NO,-12.41,17.74,71.25,2183.8,768.2,35.2,7:50,1,-,-4.23,-9.95,-4.2,-7.8,-1.18,1.23,4.98,0.8,69.41,1122929@1696723328,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:02:52 AM,1696723372,Fastball,YES,-2.93,31.46,82.54,2081,1920,92.3,1:18,0.9,-,14.74,11.22,14.7,11.9,-2.7,-0.15,5.03,1.25,22.69,1122929@1696723372,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:03:41 AM,1696723421,Fastball,NO,-24.53,13.74,81.44,2087.2,1750.1,83.8,1:30,0.9,-,12.39,14.4,12.4,12.2,-4.69,-1.76,5.12,0.99,33.02,1122929@1696723421,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:04:48 AM,1696723488,Fastball,NO,-14.05,35.54,80.99,2028.7,1895.3,93.4,1:22,0.9,-,14.56,16.13,14.6,12.5,-3.95,0.42,4.94,1.05,20.9,1122929@1696723488,77,175
